path,server,client,protocol,role,mtu,bufsize,winsize,bitrate,par,affin,bw,units
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,2,eno7np0,14.2,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,2,eno7np0,13.5,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,2,eno7np0,13.4,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,2,eno7np0,13.1,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,2,eno7np0,12.8,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,2,eno7np0,13.4,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,2,eno7np0,13.4,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,2,eno7np0,13.2,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,2,eno7np0,13.1,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,2,eno7np0,13.3,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,2,eno7np0,12.8,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,2,eno7np0,9.11,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,2,eno7np0,13.1,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,2,eno7np0,13.2,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,2,eno7np0,13.3,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,2,eno7np0,13.8,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,2,eno7np0,13.6,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,2,eno7np0,13.2,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,2,eno7np0,13.3,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,2,eno7np0,13.0,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,2,eno7np0,14.1,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,2,eno7np0,13.9,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_2_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,2,eno7np0,13.5,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u24-debug-fl58d_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u24-debug-fl58d,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,32,eno7np0,145,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u24-debug-fl58d_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u24-debug-fl58d,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,32,eno7np0,150,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u24-debug-fl58d_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u24-debug-fl58d,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,32,eno7np0,167,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u24-debug-fl58d_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u24-debug-fl58d,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,32,eno7np0,161,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u24-debug-fl58d_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u24-debug-fl58d,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,32,eno7np0,150,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,32,eno7np0,142,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,32,eno7np0,159,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,32,eno7np0,154,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,32,eno7np0,156,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,32,eno7np0,139,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,32,eno7np0,150,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,32,eno7np0,141,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,32,eno7np0,154,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,32,eno7np0,148,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,32,eno7np0,154,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,32,eno7np0,146,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,32,eno7np0,143,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,32,eno7np0,148,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,32,eno7np0,145,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,32,eno7np0,138,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,32,eno7np0,154,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,32,eno7np0,151,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,32,eno7np0,152,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,32,eno7np0,153,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,32,eno7np0,158,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,32,eno7np0,154,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,32,eno7np0,143,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,32,eno7np0,161,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,32,eno7np0,160,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_32_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,32,eno7np0,138,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u24-debug-fl58d_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u24-debug-fl58d,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,4,eno7np0,27.8,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u24-debug-fl58d_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u24-debug-fl58d,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,4,eno7np0,27.7,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u24-debug-fl58d_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u24-debug-fl58d,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,4,eno7np0,26.5,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u24-debug-fl58d_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u24-debug-fl58d,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,4,eno7np0,28.1,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u24-debug-fl58d_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u24-debug-fl58d,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,4,eno7np0,27.9,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,4,eno7np0,27.5,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,4,eno7np0,28.0,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,4,eno7np0,28.2,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,4,eno7np0,28.5,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u25-debug-7xd6x_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u25-debug-7xd6x,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,4,eno7np0,28.3,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,4,eno7np0,26.6,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,4,eno7np0,27.4,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,4,eno7np0,28.3,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,4,eno7np0,27.2,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u29-debug-7m29c_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u29-debug-7m29c,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,4,eno7np0,20.8,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,4,eno7np0,27.6,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,4,eno7np0,28.0,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,4,eno7np0,28.7,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,4,eno7np0,26.2,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u30-debug-b4xvd_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u30-debug-b4xvd,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,4,eno7np0,28.1,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,4,eno7np0,27.6,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,4,eno7np0,27.2,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,4,eno7np0,21.7,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,4,eno7np0,22.7,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u31-debug-n8vg2_mocr4pcc02u32-debug-g7w55.log,mocr4pcc02u31-debug-n8vg2,mocr4pcc02u32-debug-g7w55,tcp,srv,1500,128K,128K,0,4,eno7np0,26.2,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u24-debug-fl58d.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u24-debug-fl58d,tcp,srv,1500,128K,128K,0,4,eno7np0,27.7,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u25-debug-7xd6x.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u25-debug-7xd6x,tcp,srv,1500,128K,128K,0,4,eno7np0,23.9,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u29-debug-7m29c.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u29-debug-7m29c,tcp,srv,1500,128K,128K,0,4,eno7np0,24.5,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u30-debug-b4xvd.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u30-debug-b4xvd,tcp,srv,1500,128K,128K,0,4,eno7np0,27.8,Gbits/sec
6node-connstudy-28-04-25-1745860889/iperf_tcp_srv_1500_128K_128K_0_4_eno7np0_mocr4pcc02u32-debug-g7w55_mocr4pcc02u31-debug-n8vg2.log,mocr4pcc02u32-debug-g7w55,mocr4pcc02u31-debug-n8vg2,tcp,srv,1500,128K,128K,0,4,eno7np0,28.1,Gbits/sec
